Probes	Description	adipose	adrenal	brain	breast	colon	heart	kidney	liver	lung	lymphNode	ovary	prostate	skeltalMuscle	whiteBloodCell	testes	thyroid	testes_R	brain_R	placenta_R	foreskin_R	hLF_r2	hLF_r1
XLOC_001300	na|@chr2:196544-211224|	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055009	0.53772	0	4.9168	0	0	0	0	0
XLOC_003569	na|@chr4:73435479-73435879|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62031	0	0	0	0	0	0	0
XLOC_001302	na|@chr2:317911-342118|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001303	na|@chr2:388411-416885|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001304	na|@chr2:421056-422303|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001305	na|@chr2:468567-470794|	0	0.52808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001306	na|@chr2:495730-496628|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3054	0	4.5103	0	0	0	0	0
XLOC_000307	na|@chr1:95749338-95753228|	0	0	0.11907	0	0	0.55233	0	0.29059	0	0	0	0.070551	0	0	0.10478	0	0	0	0	0	0	0
XLOC_000306	na|@chr1:95546645-95550539|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86174	0	0	0	0	0	0	0
XLOC_003561	na|@chr4:66734675-66744701|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9456	0	0	0	0	0
XLOC_000309	na|@chr1:95940292-95944912|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_003562	na|@chr4:66868980-66899847|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78301	0	0	0	0	0	0	0
XLOC_000308	na|@chr1:95776483-95787167|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41474	0	1.9014	0	0	0	0	0
XLOC_003560	na|@chr4:66724478-66725922|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013038	na|@chr19:32456552-32539753|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4836	0	6.386	0	0	0	0	0
XLOC_013039	na|@chr19:32563114-32565007|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9902	0	3.5976	0	0	0	0	0
XLOC_013036	na|@chr19:31640805-31718998|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23458	0	1.9427	0	0	0	0	0
XLOC_000311	na|@chr1:96282860-96284231|	0.60452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013037	na|@chr19:32079126-32084670|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3691	0	7.3506	0	0	0	0	0
XLOC_000312	na|@chr1:96403456-96488437|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7996	0	16.144	0	0	0	0	0
XLOC_000313	na|@chr1:96979645-96989651|	0	0	0	0	2.334	0	0	0	0	0	0	0.41313	0	0	0.41647	0	0	0	0	0	0	0
XLOC_000316	na|@chr1:101121834-101171700|	0	0	0	0.079697	0	0	5.2849	0.052395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013030	na|@chr19:29777915-30017286|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75392	0	0	0	0	0	0	0
XLOC_013031	na|@chr19:29777915-30017286|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49804	0	1.545	0	0	0	0	0
XLOC_013034	na|@chr19:30569111-30576907|	0	0	0	0	0	0	0.10907	0	0	0	0	0	0	0	0	0.14785	1.3509	0	0	0	0	0
XLOC_013035	na|@chr19:31398105-31400062|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013032	na|@chr19:29777915-30017286|	0	0	1.1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0596	0	0	0	0
XLOC_003558	na|@chr4:66535678-66559104|	0	0	1.3896	0	0	0	0	0	0	0	0.12713	0.45976	0	0	0	1.064	0	0.75176	0	0.56734	0	0
XLOC_003559	na|@chr4:66567919-66571271|	0	0	0.82251	0	0	0	0	0	0	0	0	0.47777	0	0	0	0.27179	0	0	0	0	0	0
XLOC_003554	na|@chr4:62009373-62019680|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59078	0	0	0	0	0	0	0
XLOC_003555	na|@chr4:62999461-63027983|	0	0	0	0	0	7.2043	0	0	0	0.065628	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_003556	na|@chr4:63031379-63036192|	0	0	0	0	0	0.49424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_003557	na|@chr4:64627274-64651637|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4172	0	3.6271	0	0	0	0	0
XLOC_003550	na|@chr4:59431579-59433840|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52304	0	0	0	0	0	0	0
XLOC_003551	na|@chr4:59646790-59912677|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_003552	na|@chr4:60018551-60041864|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013047	na|@chr19:35414102-35417732|	0.031357	0.074332	0.12289	0.040299	0	0.1099	0.092051	0	0.028381	0	0.060711	0.065295	0	0	0.15563	0.35363	0.23674	0	0	0	0	0
XLOC_000301	na|@chr1:94792783-94808287|	0	0	0	0	0	0	0	0	0.95635	0	0	0	0	0	1.6037	0	4.7838	0	0	0	0	0
XLOC_013049	na|@chr19:35695954-35706795|	0	0.65456	0	0	0	0	0	0	0	0	0	0	0	0	0.80489	0	3.8779	0	0	0	0	0
XLOC_000304	na|@chr1:95392853-95433017|	6.5701	11.829	8.9948	10.676	10.941	6.3911	8.0275	10.083	18.334	8.3108	6.6583	12.752	1.2631	0.30178	13.884	4.4074	7.8256	6.2716	2.4871	2.418	2.1408	4.19
XLOC_000302	na|@chr1:95007607-95008571|	0.35169	0.20094	1.0122	1.5997	0	2.5045	0	0	0.14626	0	0.32693	0.9109	0	0	0.55667	1.4975	1.0039	0	1.4369	0	0	1.0725
XLOC_000303	na|@chr1:95143553-95285775|	0	0.035682	0.086529	0	0	0	0.1767	0	0.026988	0	0.063345	0.061661	0	0	0.23204	0.13788	6.7973	0	0	0	0	0
XLOC_013040	na|@chr19:32583595-32596822|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58896	0	1.5857	0	0	0	0	0
XLOC_013041	na|@chr19:32696966-32707388|	0	0	0	0	0	0	0	0	0.32735	0.20787	0	0	0	1.8749	0	0	0	0	0	0	0	0
XLOC_013042	na|@chr19:33793794-33796704|	1.2093	0.33984	0.60437	3.4364	1.1116	0	0.29376	0.66651	0.37464	0.3091	0.64565	1.4054	0.71862	0.8072	0.44128	1.6582	0	0.6525	0.53631	0.20393	0	0
XLOC_013043	na|@chr19:34044017-34048344|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.824	0	4.5854	0	0	0	0	0
XLOC_013044	na|@chr19:34286902-34287633|	0	0.29278	0	0	0	0	0	0	0.45841	0	0.47256	0.29058	0	0	0.24011	0.36078	1.7337	0	2.4085	2.7752	0	0
XLOC_013045	na|@chr19:35329964-35351417|	0.12525	3.8105	0	0.97473	0.050015	0.43954	0.56719	0.048564	1.0977	1.7737	0.078481	1.1028	0.5564	8.6672	2.4285	0.11607	3.3041	0	0	0	0	0
XLOC_013046	na|@chr19:35396204-35399631|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.039	0	6.5628	0	0	0	0	0
XLOC_003546	na|@chr4:57488954-57492377|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11048	0	0.53004	0	0	0	0	0
XLOC_003544	na|@chr4:56212408-56292342|	0.75822	0.39818	1.8035	0.75217	0.17682	0.21631	0.061035	0	2.8957e-310	0.4049	0.088648	0.24036	0.56649	0.011947	0.99327	0.33409	1.371	0.83275	0.35441	0.14367	0	0.28941
XLOC_003549	na|@chr4:58586200-58590821|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_003547	na|@chr4:58017921-58071676|	0.21043	1.6892	2.4983	0.45611	0	0	0	0	0.11086	0	0.76254	0.6508	0	0	1.3293	0.40535	2.8292	0	0	0	0	0
XLOC_003548	na|@chr4:58292037-58332152|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11554	0	2.5651	0	0	0	0	0
XLOC_003541	na|@chr4:55711733-55725407|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4261	0	1.594	0	0	0	0	0
XLOC_000329	na|@chr1:106993264-107028330|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6088	0	3.2327	0	0	0	0	0
XLOC_003542	na|@chr4:55809795-55822985|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_003540	na|@chr4:55242168-55242919|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000336	na|@chr1:109754801-109756393|	0	0	0	0	0	0	0	0	0	0.6898	0	0	0.313	0	0	0	0	0	0	0	0	0
XLOC_013018	na|@chr19:23290626-23294867|	0	0	0.26354	0	0	0	0.74306	0	0	0	0.68587	0	0	0	0.22055	0	0	0	0	0	0	0.5148
XLOC_000337	na|@chr1:110138846-110140403|	0.92736	0.63825	1.0735	0.65134	0.57636	0.57322	0.85687	0.22786	2.0177	1.2557	0.37535	0.52309	0	2.0246	0.73823	0.23124	0	1.6879	0	0	0	0
XLOC_013016	na|@chr19:23101229-23103160|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8926	0	1.4648	0	0	0	0	0
XLOC_000332	na|@chr1:108593041-108594976|	0	0	0	0.48383	0	0	0	0	0.25819	0.97834	0	0	0	0.70095	0.27774	0	0	0	0	0	0	0
XLOC_013014	na|@chr19:22715447-22719350|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5031	0.99596	9.5723	0	0	0	0	0
XLOC_013015	na|@chr19:23003239-23004064|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55885	0	0	0	0	0	0	0
XLOC_013012	na|@chr19:22674955-22676132|	0	0	0.30265	0.10028	0.12322	0	0.7662	0	0	0	1.5967	0.27858	0	0	0.66429	0	0.78395	0	0	0	0	0
XLOC_013013	na|@chr19:22701231-22703274|	0	0	0.30371	0	0	0	0	0	0	0	0.074018	0	0	0	0.71341	0.081373	5.2882	0	0	0	0	0
XLOC_013010	na|@chr19:22085705-22101719|	0.095934	0.27934	0	0.040458	0.10199	0.10111	0	0	0	0.051756	0.18012	0.13066	0	0	0.35757	0	1.6266	0	0	0	0	0
XLOC_013011	na|@chr19:22442699-22467809|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84981	0	0	0	0	0	0	0
XLOC_003536	na|@chr4:52910970-52913124|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7314	0	4.9067	0	0	0	0	0
XLOC_003538	na|@chr4:53656160-53681631|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_003539	na|@chr4:55199036-55224233|	0	0	1.0948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000319	na|@chr1:101788892-101855859|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000318	na|@chr1:101616108-101641117|	3.7266	3.8095	0.031774	3.158	6.7784	0.56471	0.087656	0.023598	0.053304	0.98438	0.14931	3.1004	1.6073	0	0.095439	0.1661	0	0	0	0	0	0
XLOC_003531	na|@chr4:45194850-45197494|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65275	0	0	0	0	0	0	0
XLOC_013029	na|@chr19:29709833-29710603|	0	0	0	0	0	0	0.77333	0	0	0	0.61573	0	0	0	0	0	0	0	0	0	0	0
XLOC_000326	na|@chr1:104668178-104672483|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43431	0	0	0	0	0	0	0
XLOC_000327	na|@chr1:106469904-106581195|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59811	0	0	0	0	0	0	0
XLOC_000324	na|@chr1:103817768-104068139|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000325	na|@chr1:103817768-104068139|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000322	na|@chr1:103142327-103145365|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4173	0	0	0	0	0	0	0
XLOC_013026	na|@chr19:29374426-29388915|	0	0	0.3457	0	0	0.58336	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5976	0	0
XLOC_013027	na|@chr19:29456037-29461590|	0	0	0	0	0	0.10932	0	0	0	0	0	0	0	0	3.7472	0	4.4928	0	0	0.2822	0	0
XLOC_013028	na|@chr19:29704188-29706659|	0	0	1.8588	0	0.5138	0	0	0	0	0	0.40117	0.89406	0	0	1.9704	0	6.2682	0	0	0	0	0
XLOC_000321	na|@chr1:102569885-102571564|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55659	0	0	0	0	0	0
XLOC_013021	na|@chr19:23502461-23504093|	0	0	0.78043	0	0	0.67531	0	0	0	0	0.46598	0.45404	0	0	0.69518	0	0	0	0	0	0	0
XLOC_013022	na|@chr19:23708437-23748325|	0	0	0	0	0	0	2.4425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_013024	na|@chr19:28340561-28380105|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46076	0	0	0	0	0	0	0
XLOC_013020	na|@chr19:23487808-23500868|	2.40E-06	0	0.51552	0.49425	0.74656	0.014778	0	0	0	0	0.078902	0.020046	0	0	0.52961	5.51E-06	2.5944	0	0.021998	0	0	0
XLOC_000341	na|@chr1:110825155-110825722|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000340	na|@chr1:110624851-110652861|	1.4856	0.25727	0.17804	0	0	0	0	0	0	1.3847	0	0	0	0	0.11396	0.62593	0.45053	0	0	11.801	0	0
XLOC_001329	na|@chr2:7199702-7218093|	0.62815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000346	na|@chr1:112549542-112550756|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309	0	1.4447	0	0	0	0	0
XLOC_000348	na|@chr1:113362791-113420493|	0	0.57839	0.41552	0	0	0	0.37164	0	0.62672	0.2077	0	0.15103	0	0	0.44854	0	2.1145	0	2.3407	0.78456	0	1.408
XLOC_001331	na|@chr2:7865832-7870836|	0	3.0923	0	0	1.1205	0	0	0.84488	2.8192	8.3447	0	2.7371	0	22.223	0	0	0	0	0	0	0	0
XLOC_000339	na|@chr1:110370976-110414058|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001337	na|@chr2:9283294-9286235|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001339	na|@chr2:9778900-9789568|	0	0	0.23814	0	0	0	0	0	0	0	0	0	0	0	0.13503	0	0	0	0	0	0	0.46808
XLOC_001338	na|@chr2:9705798-9715751|	0	0.81094	0.6341	1.1218	0.97669	0.40572	0	0	0.20935	0	0.49176	3.0439	0.66107	0	0.36614	1.3749	0	0	0	0	0	1.3068
XLOC_001333	na|@chr2:8806765-8824589|	0.49875	0.77557	3.9491	0.70693	0.99056	0.35604	0.75915	1.3152	0.21001	0.1945	0.54232	0.62214	0.11783	0.073315	2.1792	0.33132	1.2366	1.0985	0.14013	0.66785	0	0.35097
XLOC_001332	na|@chr2:8062555-8523751|	0	0	0	0	0	0	0	1.3465	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001335	na|@chr2:9243568-9244710|	0	0	0	0	0	0	0.31741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001334	na|@chr2:9144181-9148968|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42414	0	0	0	0	0	0	0
XLOC_000352	na|@chr1:114749048-114804900|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000350	na|@chr1:113672391-113748875|	2.8546	4.5847	3.8108	4.3638	2.9071	2.4796	6.3677	1.3312	1.3069	4.9671	10.058	6.6588	1.5716	3.4764	4.8911	4.1713	1.4108	5.074	0.95362	2.6462	1.6723	3.2801
XLOC_000358	na|@chr1:115724042-115765741|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5034	0	0	0	0	0	0
XLOC_000357	na|@chr1:115642292-115645279|	0	0	0	0	1.7892	0.34476	0	0	5.8774	0	1.758	0.51713	0	1.4581	0.27913	0	0	0	0	0	0	0
XLOC_001342	na|@chr2:10589125-10597755|	0.76995	2.7117	1.7499	0.49445	0.28319	0	0.41351	2.2631	0.33606	0.28702	2.1854	1.6028	0.13947	2.1067	3.2708	1.3954	12.067	0.33715	0	0.20705	0	0.19454
XLOC_001341	na|@chr2:10170630-10178720|	0	0	0	0	0	0	0	0	0.46779	0	0	0	0	1.0564	0	0	0	0	0	0	0	0
XLOC_001340	na|@chr2:9814151-9848542|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076382	0	0	0	0	0	0
XLOC_001349	na|@chr2:11485210-11489408|	0.29111	0	0	0.20615	0	0	0	0	0.10417	0	0	0	0	0	1.4258	0	1.9609	0	0	0	0	0
XLOC_001345	na|@chr2:10857898-10861078|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001343	na|@chr2:10702420-10706471|	0.85488	2.1019	1.405	2.4899	0.54189	0.904	0.89025	0.61243	0.58561	0.51305	2.4495	1.0634	0.96016	0.71057	1.4183	1.293	1.2779	1.5097	0.24917	0.55555	0.31047	0.74861
XLOC_001307	na|@chr2:545804-546667|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001308	na|@chr2:554474-578145|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44668	0	3.0575	0	0	0	0	0
XLOC_001309	na|@chr2:663813-667014|	0.25929	3.7224	7.5468	0.97732	0.5758	0.22611	1.1431	0.20378	0.063533	2.233	3.9158	0.87019	0	0.57254	1.2036	1.2332	1.3044	1.7428	0.62141	0.19854	0	0.34655
XLOC_000361	na|@chr1:116473511-116474136|	0	0	0.42435	0	0	0	0	0	0	0	0	0	0	0	0.99414	0	0	0	0	0	0	0
XLOC_000360	na|@chr1:116461996-116468528|	0	0	0.39071	0	0	0	0	0	0	0	0	0	0	0	0.54231	0	1.7027	0	0	0	0	0
XLOC_000363	na|@chr1:117647168-117647504|	0.91412	0.57649	1.9337	3.0796	1.1214	1.1182	2.2138	0	0.41904	0.89255	1.5035	0.72114	2.0442	0.81365	2.0379	1.7151	0	0	0	0	0	0
XLOC_000362	na|@chr1:116706904-116708862|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000364	na|@chr1:117838141-117863958|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6345	0	2.413	0	0	0	0	0
XLOC_000367	na|@chr1:118738865-118749628|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1598	0	2.9611	0	0	0	0	0
XLOC_000369	na|@chr1:119802887-119870538|	0	0.33897	0	0	0	0	0	0	0	0.54278	0.45101	0	0	0	0.20164	0.32522	0	0	0	0	0	0
XLOC_001310	na|@chr2:667974-714338|	3.51E-05	0.11815	0.05332	2.88E-05	6.11E-05	0	0.6752	0.013166	1.70E-05	0.024883	0.15654	6.22E-05	4.00E-05	0.0099699	0.97229	1.19E-05	2.2289	0	0.096887	0	0	0.10909
XLOC_001313	na|@chr2:1550436-1623885|	0	0	0	0	0	0.46679	0	0	0	0	0	0	0	0	0.33671	40.717	0	0	0	0	0	0
XLOC_001315	na|@chr2:1550436-1623885|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001314	na|@chr2:1550436-1623885|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27454	1.1742	0	0	0	0	0	0
XLOC_001317	na|@chr2:1753645-1757701|	0.44863	0.21832	0.091538	0.681	0	0	0	0	0.16045	0	0.15245	0.078332	0	0	0.24991	0.23052	2.1625	0	0	0	0	0.82355
XLOC_000370	na|@chr1:119870798-119873438|	0	0	0	0	0	0	0.39176	0.36577	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000373	na|@chr1:120612585-120638073|	0	0.70003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000371	na|@chr1:120388520-120389383|	0	0	0	0.25468	0	0	0	0	0	0	0.19843	0	0	0	1.0509	0	0	0	0	0	0	0
XLOC_000377	na|@chr1:142618768-142625251|	0.89167	1.2037	1.1907	1.2717	1.1102	0.80309	0.88302	0	0.32998	0.13386	0.90586	0.11102	0	0.88737	1.2869	0.67181	0	0	7.9279	0	0	0
XLOC_000376	na|@chr1:142553292-142559170|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000375	na|@chr1:121102016-121204983|	0.64387	0.37638	2.9007	2.8648	0.69251	1.8153	1.0599	1.5262	0.28794	1.2881	0.27944	0.076329	0	0.40895	0.29689	0.39229	0	1.9161	0.23627	0	0	0
XLOC_000379	na|@chr1:143188827-143189695|	0.084473	0.3736	0.084025	0.28661	0.054672	0.25685	0	0	0	0	0.97154	0.22237	0	0.78595	0	1.3543	0	0	0	0	0	0
XLOC_001320	na|@chr2:2875155-2876529|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42359	0	2.2419	0	0	0	0	0
XLOC_001323	na|@chr2:3606021-3609462|	1.9491	5.3021	2.6129	3.8643	3.141	2.6714	6.2893	2.1308	2.1649	7.3122	3.7798	5.7267	0.89897	2.8839	4.1358	7.1698	4.3214	4.9633	1.3524	3.2617	1.7407	5.4248
XLOC_001321	na|@chr2:3160526-3161568|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001327	na|@chr2:6072818-6142124|	0	0.0091466	12.45	0	0.1854	2.2174	0	0	0.041318	0.017531	0.82203	0.37143	0	0	0.14535	0	0	11.171	0	0	0	0
XLOC_001326	na|@chr2:5866580-5870474|	0	0	0.14113	0	0	0	0	0	0	0	0	0	0	0	0.090657	0	0.3148	0	0	0	0	0.20275
XLOC_001325	na|@chr2:5413885-5434651|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70402	0	0	0	0	0	0	0
XLOC_000386	na|@chr1:147169913-147171461|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000387	na|@chr1:147249688-147267415|	0	0	0	0	0	0	2.4826	0	0	0	0	0	0	0	0.057226	0	0	0	0	0	0	0
XLOC_000388	na|@chr1:147494089-147498172|	0	0.12874	0	0	0	0.19977	0.21737	0	0	0.27268	0.14604	0	0	0	0.65736	0	0.68316	0	0	0	0	0
XLOC_000389	na|@chr1:148349555-148361276|	0.10294	0.57674	0.15115	0.098341	0.092595	0.097473	0.20777	0.07379	0.015168	0.19032	0.19676	0.053223	0.1584	0.11244	0.10625	0.26201	0.2447	2.75E-05	0.14318	0.2872	0.87477	0.83821
XLOC_000382	na|@chr1:143498343-143517299|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000385	na|@chr1:146644349-146648626|	0.7605	2.3374	7.2122	2.2927	1.6955	3.3241	2.4301	1.325	0.90755	0.31876	3.8483	2.4733	0.5979	0.52691	3.2051	3.9255	1.3931	2.2168	0.91941	1.3673	0.82885	3.7591
XLOC_000380	na|@chr1:143229765-143233121|	0.54285	0.49573	0.79818	0.35637	0.82124	1.8067	1.3527	0.35585	0	2.2617	1.6352	0.6844	1.1766	0.56192	0.91193	1.1116	1.9335	0	0	0	0	0.36077
XLOC_001376	na|@chr2:19167728-19547787|	0	0.20027	0	0	0	0	0.50274	0	0	0	0	2.1899	0	0	0	0	0	0	0	0	0	0
XLOC_001377	na|@chr2:19675210-19719465|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32894	0	2.1824	0	0	0	0	0
XLOC_001378	na|@chr2:19911475-19917337|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.6786	0	17.933	0	0	0	0	0
XLOC_001379	na|@chr2:20068614-20084807|	0	0.78819	0	0.063327	0.08773	0.078133	0.12828	0.056439	0.13405	0.93005	0.30341	0.27305	0.061365	0.1969	0.046871	0.080152	0.99534	0	0.87788	0	0	0.12208
XLOC_001372	na|@chr2:17424590-17443007|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35372	0	0	0	0	0	0	0
XLOC_001373	na|@chr2:18732037-18734485|	0.29551	0	0.37581	0	0.37176	0	0	0	0	0	0.51472	0.63996	0.62898	0	0.27142	0.77389	0	0	0	0	0	0
XLOC_001374	na|@chr2:18825463-19125152|	0	0	0	0	0	0	0	0	0.4022	0	0	0.38591	0	0	0.74514	0	0	0	0	0	0	0
XLOC_001375	na|@chr2:18825463-19125152|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001370	na|@chr2:16909390-16948822|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001371	na|@chr2:17349863-17351882|	0	1.8303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000397	na|@chr1:149590751-149592306|	0.019282	0.098545	0.36007	0.061733	0.20782	1.5438	0.059458	0.023804	0.037416	0.42828	0.0065641	0.1328	1.1749	0.13037	0.064546	0.21215	0	0.23201	0.20506	0	0	0
XLOC_000398	na|@chr1:149615885-149616885|	0.9762	4.2277	3.9557	1.4806	5.3592	1.3408	3.2842	11.306	6.8619	12.804	2.6994	11.15	0.10056	19.297	1.3715	2.8174	0	9.7904	2.2939	0	0	1.1893
XLOC_000393	na|@chr1:149213192-149232553|	0.34966	0.26855	0.43566	0.029046	0.010719	0	0.25993	3.9589	0.0072184	0.31319	0.21714	0.32708	0	0.46771	0.42774	0.033074	0	0.59209	0	0	0	0
XLOC_000391	na|@chr1:148852392-148853717|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000392	na|@chr1:149186302-149187373|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000390	na|@chr1:148556022-148558168|	3.8069	5.6616	2.5265	2.2693	2.3819	1.2317	1.391	2.0251	3.6239	4.431	3.5921	2.5093	0.59844	1.7383	3.1644	6.2084	4.2208	1.2814	9.1351	8.125	15.693	7.8265
XLOC_001387	na|@chr2:21316934-21319427|	0	0	0	0	0	0	0	1.8735	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001386	na|@chr2:21267100-21268881|	0	0	0	0	0	0	0	2.6855	0	0	0	0.07495	0	0	0	0	0	0	0	0	0	0
XLOC_001384	na|@chr2:21059530-21061421|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_001354	na|@chr2:12246709-12271674|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27975	0	0	0	0	0	0	0
